Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew
1.9995435719288355,3.2384920048473558,10.006557150053364,8.799714117513425
2.001140063019151,3.239062420117797,9.990214773432093,8.792595085771708
2.005811633805889,3.2437213290811684,9.961435332672714,8.792594288480382
2.0081531917513225,3.2437367899458915,9.953618416488474,8.790048400358263
2.0173112896518144,3.2440447907650682,9.952501823808905,8.787699197247797
2.019418208334904,3.2447450251242027,9.94239874425376,8.786811992661185
2.0314758757152958,3.249436777972712,9.923313713901493,8.786183322785435
2.0316930061034,3.2503189689172842,9.91225565158107,8.78566793000737
2.0439530254758855,3.250682705777756,9.903771440819176,8.784568222362614
2.0475648510775364,3.2511737606771947,9.903072036364941,8.78397216373937
2.0554782299622296,3.2513742222594493,9.896658768601615,8.78171348585088
2.0585919024870627,3.251647511458762,9.89337075318737,8.781491293217591
2.0591112648322483,3.254504577204419,9.887724682391694,8.780892083458973
2.0617313764327188,3.2550019785802884,9.881347179121533,8.780128710264556
2.0624829695869753,3.2568196362551394,9.880100553639295,8.780049603118124
2.063505686893935,3.2585267999358294,9.878442670741503,8.775744311291408
2.0656973300208588,3.26043114893233,9.864344773936644,8.773143440857403
2.073648922040583,3.2626201314181476,9.864013166285542,8.772983409428873
2.0743538846238256,3.2648760029992117,9.86289455336389,8.77002612990539
2.0747635537247695,3.2661581909312343,9.840688187939243,8.769056575313938
2.1058416938466635,3.266441969004219,9.83924225919923,8.766582598300461
2.1081885879040545,3.2684653413705025,9.83493460853423,8.765920949544471
2.108663099767883,3.2688430446343735,9.834307580427339,8.762807034571999
2.124286371819332,3.2689714006850092,9.830858229275513,8.762280955073837
2.1478150174944144,3.2696544816518864,9.827012863392476,8.761643133919353
2.153585764097845,3.269746583750744,9.825982280389692,8.757718348507382
2.1637181317020278,3.2717544239923764,9.823584118126202,8.755358928413337
2.172289973004096,3.2722889284759984,9.822122893286867,8.75354225841785
2.178668936065968,3.2723117471656282,9.82057925639648,8.750364724964793
2.1786842792568404,3.2752203840056917,9.816230673151434,8.749705819702061
2.180544822140412,3.275669070497054,9.805849688406283,8.746577415366076
2.181993754810421,3.27651080709097,9.79188338042937,8.743296305795829
2.185255193352514,3.2811226871378953,9.78890093609339,8.738937119688273
2.1903475363475144,3.2818392089873623,9.786957386535013,8.735949716038675
2.1921608592267225,3.2842370720538083,9.785786801325559,8.735470211787419
2.197145512980842,3.287100522968835,9.784848523540894,8.732767882952562
2.1971458306460314,3.287608668734466,9.783819696505024,8.731966358890897
2.197246069487261,3.288921220851357,9.774961127293155,8.731938304734948
2.2014535011662733,3.2892400225135554,9.762925718945713,8.726992348769462
2.2166761959005132,3.2896038196557136,9.756545959290916,8.7186043358465
2.221833394852767,3.2902159552190255,9.754407271270134,8.71793732239739
2.2252273560804374,3.2918014355042975,9.752738542751878,8.7135986726718
2.2265023052885935,3.291981602358923,9.751595670354268,8.71133357934955
2.2269941949041367,3.292178610873058,9.748421695626934,8.711283917918475
2.230579042085206,3.2933195620399296,9.741733666897307,8.707253182567298
2.232652854058414,3.2950789404106438,9.729706543632723,8.70613675337412
2.233863694637505,3.295520137364927,9.726014071317536,8.704647009373181
2.2382212864381676,3.2983786485824957,9.722143361614846,8.697957908710949
2.2414662453220986,3.3023715325864584,9.719688512072329,8.696108355671019
2.242038364045382,3.3047445296940063,9.717077146355727,8.69578010773943
2.2454850645140407,3.305106187819602,9.714418015162074,8.695452454479515
2.24777767608264,3.3068761783255285,9.711637115491097,8.693535441521043
2.2487286881719335,3.3114951055544815,9.70975715868299,8.693443495434224
2.251951522904068,3.3139697215488964,9.701863412171756,8.691983663934625
2.256049678524906,3.3180079684937125,9.692706946401152,8.687338712186527
2.256061761192501,3.3180537299875295,9.690943175946707,8.681957475860642
2.2576678438423396,3.3183952281283076,9.687587214586499,8.681532215648565
2.260946313818168,3.319182485441222,9.684066002228398,8.68096506919401
2.2618076444004798,3.3229505632248335,9.683575914864615,8.678352498398848
2.264797201378533,3.32843018674103,9.681718259221714,8.67784118619961
2.2664587277260058,3.3293005823822623,9.679818604820962,8.675368811899519
2.2696531075420783,3.3301880566684603,9.679105714201592,8.675235995396768
2.272130066372283,3.3305308435992274,9.67506708266858,8.674793669842794
2.2755854921199306,3.331116328616745,9.673030960454575,8.674396213693772
2.2772374122570804,3.331912727961017,9.67273812769613,8.673691202359823
2.280580015100918,3.3334827252572086,9.672215545447893,8.672524776994877
2.2812042302616993,3.3337184970170806,9.666668410161604,8.671823909415128
2.281690862794417,3.335764499528247,9.66567404544467,8.671512921933273
2.2828661613723638,3.336812651233023,9.665106748153578,8.668322252017942
2.284382136980322,3.3368826369870845,9.662984005429115,8.665571351096851
2.2854769447385763,3.337352807764596,9.662010957234102,8.665146893128428
2.2861161967994095,3.3378358016976413,9.65778251426945,8.662314184270642
2.290473103727809,3.3412195440588732,9.656630842720892,8.658478645194677
2.297179652968561,3.345809550353825,9.65609984378567,8.657803350535442
2.2985239018509556,3.3474473440973087,9.656047230444603,8.655970181904005
2.3102352244652,3.353536516056587,9.655699109576178,8.654371335631962
2.3112039122103325,3.3555080877583805,9.652426081772248,8.652380564917827
2.3158442407780586,3.356307760374162,9.650413884462893,8.652098359546487
2.316378762342353,3.3565971957015863,9.647620985815065,8.651294250074251
2.3175375207881297,3.3575817636534184,9.645222780095061,8.648170804928249
2.3191173954454563,3.359132792112417,9.640681532091012,8.646633164235148
2.320070277592088,3.362146081507971,9.633205754809637,8.645726289698345
2.3238460663441525,3.362266547577414,9.63284464539313,8.643161189813483
2.327641459974809,3.363233829263317,9.627418676648038,8.640601684665427
2.3458276331126533,3.3655853852979156,9.627083001267943,8.639911681069655
2.3523522073639724,3.3660059101085933,9.621569059773336,8.636085519920895
2.3536108154820434,3.371168668747008,9.612201157503149,8.635787213342812
2.3602908877742172,3.3740561991980744,9.61039144398508,8.635432893725177
2.3610436556775922,3.374109886103393,9.602353129193315,8.634015158987168
2.3666928313034616,3.3746238877822243,9.600521995802982,8.63251151684824
2.368078329624027,3.3774327621862223,9.598393506311286,8.632316624533233
2.370292136598744,3.3775912138789783,9.592125601375868,8.630998923541298
2.371686529886158,3.378679575133274,9.58453376299979,8.628943902111189
2.3720116819487624,3.378927804171133,9.583540754969484,8.627655227544993
2.3736855591585075,3.379512609701928,9.58128656957895,8.626870251007338
2.3738338207877523,3.3801809391167743,9.57843584695364,8.626666856903626
2.3758181673054346,3.3839896562541574,9.57830446918009,8.625731744883431
2.3820943062024873,3.3848863864427488,9.573412874961202,8.624571410477742
2.384940629216668,3.3853874368511017,9.571784718869356,8.624219343116184
2.388538172917861,3.386345127312966,9.570415281933263,8.622359113067219
2.3926624058121257,3.3869446342868375,9.567349923451237,8.617004762884436
2.4016623417544105,3.3890345047137425,9.564529243874363,8.616770393024538
2.4023874246460983,3.38928459950707,9.560797782550218,8.61625987940775
2.4024865709936196,3.3897521727256956,9.556034180020262,8.615859577456972
2.4072851655101077,3.389869666907293,9.545148037588678,8.613714297855193
2.4079040472630577,3.392235684902559,9.54394315849774,8.612564020299036
2.4098632759889567,3.3922667557667627,9.543822261530764,8.60987823057994
2.410973547387464,3.3964962396503555,9.540656691268161,8.60947033558262
2.415398796362521,3.3971607357012497,9.536337556141865,8.609149626265122
2.423629404389879,3.3976421080425063,9.532627593916501,8.6054413834955
2.428144207756345,3.398505877494694,9.531082223689932,8.604753953990576
2.4309976208732267,3.399392594243845,9.52917408891026,8.602861201279206
2.4352584284542393,3.400618999828618,9.526745925890744,8.602737096533883
2.4377744235993166,3.400766382806035,9.523580000505603,8.599638654951749
2.445983354169829,3.402374186428429,9.517153135996349,8.59957724056957
2.4480316013284846,3.4037017909868608,9.517137741268645,8.598963537829315
2.4508005143822635,3.4043064521042052,9.51234007357472,8.598679491750914
2.452723682777637,3.4055439463740917,9.50658399482667,8.595287087837383
2.4532604454222873,3.406765351555286,9.505083738054,8.594957403669287
2.4549697074332006,3.4069537009522017,9.497303202367899,8.593366002575515
2.455473517325545,3.4079949017115814,9.497020674227713,8.593209337127819
2.4624251873821237,3.4086046274515964,9.496735738604752,8.59284260797441
2.470628131312639,3.4086712678065165,9.496148091877428,8.591473088779805
2.4766234206845277,3.410962823106853,9.494854832995635,8.591086608184874
2.4799053692984314,3.412241105542038,9.492976072297209,8.590845614753889
2.4803709751683893,3.4138640895797656,9.480831760908586,8.589427495231686
2.4842173086867003,3.4149979021713746,9.471021367854547,8.588124019821878
2.488034073246208,3.4171288147688674,9.464620593304154,8.58809808939574
2.494960168948584,3.4172189795929615,9.464165930418561,8.588079386375318
2.495254774544394,3.4175511490131747,9.46298853239687,8.585750094322622
2.498252841179841,3.4184548283570377,9.462256455172088,8.584247865825736
2.4987381060192932,3.420459239903554,9.459559044824537,8.579124893700136
2.4994259330134563,3.4214571536239435,9.45903111328244,8.57864687011759
2.504521936636885,3.4229628165712054,9.45856429820458,8.576931366676035
2.505645360257969,3.425248728881953,9.44869218085557,8.576108275582762
2.5089358003809235,3.427235759506094,9.4479830125048,8.574683832005062
2.5098902854899006,3.428048032126749,9.446721053246979,8.572276722211036
2.5128802968761974,3.4354274268533436,9.445775243260014,8.570647253080903
2.51460936123409,3.43566971930888,9.443818488745137,8.570448111750828
2.5176356772292863,3.4363498330599573,9.443108329593336,8.56890971122295
2.521882807391414,3.438056681367862,9.440450751415234,8.568363741855357
2.525201269486288,3.4381822724420648,9.438899919351876,8.567165676459805
2.527375047775994,3.4391456121300603,9.436801432358225,8.566405376007602
2.530315924404635,3.439423729398782,9.433287135861518,8.566159407265745
2.5375029581804913,3.4416899356450137,9.43198904708012,8.565051738792206
2.539132793824898,3.443055273783473,9.431581031569493,8.565045642101907
2.5397028496553973,3.4440038732755127,9.431539255241617,8.56492081225052
2.5418814872608557,3.446770815501201,9.429364010998292,8.563918252722686
2.542019625284413,3.447578874359519,9.42903020479191,8.562141911594178
2.5435849387652807,3.447719026479891,9.423753132402819,8.560659231651496
2.5436267393462466,3.4507103032237474,9.423370298408006,8.558769662912269
2.5440598964396215,3.451127276120093,9.421415880904139,8.5587372586098
2.5450528051118457,3.4558001369237323,9.41554300749952,8.557528319700568
2.5463635563657037,3.4560365091550804,9.415354574157414,8.556969108468714
2.5471119979016654,3.4562746159092717,9.41462301752391,8.55612215153185
2.549347016174592,3.4564656947587435,9.413726138662975,8.552543932786017
2.551252700189883,3.457222423303783,9.410996783410138,8.550653940328457
2.553876917009008,3.4605272931336892,9.410334785473372,8.549227387505141
2.5608214251795323,3.4607949342624726,9.409982945846082,8.549132034260435
2.561732509884718,3.4610063915960647,9.406871167271328,8.548579611058166
2.566289433355145,3.4614712900786877,9.405402022299262,8.548479328130714
2.567039906800936,3.463981125084076,9.40429932800121,8.547399554728639
2.5691022321511987,3.464307437759077,9.40085899915166,8.546956003080656
2.570326147873155,3.46575923279397,9.3998649529109,8.546876802097302
2.571292398811085,3.46813615197044,9.393557588719666,8.545495185404686
2.5746260162016554,3.4684507526981783,9.391067265533634,8.543682194398086
2.583523146867134,3.4687114573413282,9.389908070149376,8.542121859010848
2.5893186967300337,3.4693550756024036,9.38269964134257,8.541854998412335
2.590803347778552,3.469795630569397,9.38248113271441,8.541019998076987
2.594787110787574,3.4707987673078975,9.381149516198846,8.539255784547109
2.5983082548454526,3.4709000143454105,9.380622118469606,8.532817614783152
2.598930062864171,3.4719193726010533,9.378291306587842,8.530588557371173
2.5992518968590073,3.474181951249102,9.37755427411976,8.530333108652862
2.5995805951508784,3.4743491348877886,9.374491970288823,8.528325079731284
2.605490393510508,3.475049723743947,9.374273494946927,8.524537049733638
2.6058055287254405,3.4755614302408144,9.374033705955682,8.522893534365627
2.6140045325075096,3.4774831649488354,9.373282996058839,8.52112744230569
2.6154544873504513,3.4780725476084764,9.372045792874273,8.521095367337022
2.6194806464195044,3.4785553020018423,9.37087771028779,8.520551042530723
2.6210475597663243,3.479463230746881,9.370705680808534,8.520385368276802
2.6218515562641533,3.4795775220705965,9.366887966606074,8.518854769764857
2.622290864199856,3.48150449506112,9.366048536863747,8.518568461853025
2.622530505535025,3.4817872402855126,9.356187828107656,8.517802119993942
2.623765182272343,3.48499678569181,9.352441430642982,8.516647547044935
2.6251447836019577,3.4871126291530388,9.3510567627755,8.51649597821638
2.6270124775432317,3.490046013608218,9.349791582510914,8.515981673202901
2.6294462113375365,3.49360858257195,9.3489299727143,8.515501395139715
2.629522633248379,3.4953828831437663,9.34625080065815,8.514490252286542
2.6317566665625187,3.496281564409699,9.344744156350886,8.512431367592441
2.6325318135666946,3.49787159547055,9.342926260605342,8.511229288994237
2.6426380160559084,3.4981676765899437,9.340609338472614,8.51023958171109
2.6449297364265187,3.498454534908761,9.339187259683813,8.510167869574868
2.647119285729546,3.500069962504865,9.336662888876642,8.509617145194778
2.648122867917058,3.500420822450778,9.334693719646278,8.5093366555408
2.6539702338628652,3.500849497272334,9.332145258476945,8.50927527429236
2.656654017919162,3.501250073654577,9.331634568633556,8.50893873003064
2.65945160796261,3.5032615115997565,9.331203968203857,8.508914774200196
2.660887427452839,3.5035350163434034,9.327504184231017,8.506861242900362
2.6644281836787362,3.5039266582928006,9.325890707120458,8.506069920376216
2.6704185309339734,3.5052665849521865,9.323719020942928,8.503358746034795
2.6713775373057804,3.506685086480309,9.3235958502054,8.502366065255814
2.6728718314766353,3.5077667944814577,9.322861511779823,8.50222558259686
2.6764346399914505,3.5090769222941525,9.317284872860244,8.500806506825437
2.6772165608740095,3.5098676534359425,9.316811123817823,8.499595306951406
2.6838907661272566,3.510249680014588,9.315756749449019,8.498785495211077
2.6840894812625073,3.510571041411361,9.314872704153352,8.498058841704427
2.685407986362873,3.5105816241809755,9.314596346859437,8.49763762819552
2.6857373541053446,3.510603001678949,9.313610662586184,8.497247084220636
2.685856933239498,3.5107132740144067,9.308701052876065,8.494110405032696
2.687729656019635,3.5111757886884307,9.303521528512976,8.493095476051922
2.687842204590307,3.5128202669750817,9.302171353906225,8.492799070653506
2.695139285746781,3.5145620686678747,9.300928319886038,8.491791135136017
2.697638361365846,3.514686939213077,9.29953414561962,8.491431183194775
2.697912203673586,3.514732251907792,9.297765806607803,8.489684987470087
2.7016287581891905,3.5152054417172716,9.29446009929529,8.489645238971145
2.705134384113417,3.5159943460585974,9.294388230660896,8.488346553232256
2.706784553540368,3.5172338848983546,9.293281320286555,8.485682016386356
2.7113668802924416,3.518015989165474,9.293242068464606,8.484934457826284
2.7156910603553914,3.5189968932197555,9.286679924975484,8.48433754898873
2.7168869700229137,3.5200302693624317,9.279493936408967,8.48408215131674
2.71892234707293,3.521561825783552,9.279247890545674,8.483906898032483
2.71995901439403,3.5222984965424233,9.275911303483518,8.483719423197197
2.7250240968193533,3.5241560742101,9.275206278987985,8.48068839966732
2.731127934261017,3.5243096371739884,9.274038838700772,8.477979005949518
2.7319369846651007,3.524913755293853,9.272742646948865,8.476665655464323
2.740283845086256,3.525128767930179,9.27173661331136,8.476527245791111
2.7417993017099382,3.5262387016879777,9.269441779849668,8.476067920055762
2.742716837795588,3.5272698962225015,9.269378228867964,8.474955567378782
2.74510832359283,3.527348386974559,9.26907258147983,8.473884199454092
2.747352964169987,3.528552766123455,9.266313013152091,8.47386837306339
2.7491286152084533,3.5287912545237754,9.26335264644569,8.473312767987263
2.751105805877754,3.529042849234666,9.262479530931639,8.47269276376938
2.7519981160960127,3.529465290458967,9.260496117611304,8.470809373900343
2.7526342795887806,3.5308925002225884,9.256004309916651,8.470527698060936
2.7548939593256723,3.532136549105262,9.254854739252865,8.469523924063363
2.7567803703198424,3.5322525683054113,9.254840639576116,8.466561449108763
2.760377940118477,3.5324870059338607,9.254223455963192,8.461650311211518
2.7613788961244463,3.5327316178999517,9.25044210046491,8.46089014595854
2.7616473439209885,3.532935359909294,9.250391835864935,8.460018258282771
2.762143885810226,3.5343677192616108,9.249349341951866,8.459640118588691
2.763750409173814,3.534962569220953,9.24557104708929,8.459507369140432
2.765466013046373,3.536551626883251,9.2447829238826,8.45841747631308
2.7717829000976018,3.536764021660087,9.240142168898945,8.455403912904952
2.7720374543349138,3.5367695834784514,9.233453124318785,8.45472764925099
2.772151749218203,3.537200370072597,9.232352988090172,8.454198259505096
2.775567129423461,3.538578372205725,9.231581099194202,8.449972460479895
2.776609951242219,3.539239867301702,9.231139414233073,8.449701769844157
2.7770428180208535,3.540520277142451,9.22976034220698,8.449578231324239
2.7789441063662745,3.5419310767581385,9.226284832603561,8.449554715180069
2.7798864197824598,3.543447752800325,9.225607104632354,8.449143288932243
2.7832087017067293,3.5459611472445616,9.224466233265066,8.448964941048636
2.7839601099006086,3.547505000457284,9.223843777077551,8.44881537147183
2.788635817002332,3.5477654586984637,9.219670617982981,8.448621494023872
2.7933096879319903,3.5489961639295826,9.219493194333477,8.44739819933478
2.793433710449759,3.5490919228335303,9.217451833398803,8.445553254432586
2.794784270271686,3.5497067085498077,9.215373324740103,8.445462039493915
2.7969590911925772,3.5511721709802053,9.214595643816132,8.44420023880626
2.8038709454097246,3.5517978023007277,9.21427963474067,8.44412179509985
2.804786754537608,3.5518256177133236,9.21154223239495,8.443802168744423
2.807054603879826,3.5524187926490822,9.209722276922534,8.442985753233742
2.809926763004044,3.552668951832261,9.205184738362618,8.441469132605421
2.8142472943441703,3.5527999648990733,9.203243086844601,8.441294640933341
2.814374491060123,3.5528275407985817,9.203068852155429,8.440483780978724
2.8158926199473955,3.552902392447878,9.202858339718956,8.439373256598286
2.8159707791224284,3.553660295015652,9.201037752769864,8.436555961923304
2.8164762629886066,3.553780876536766,9.199069586661247,8.43471387272761
2.8167189273001547,3.555042693857586,9.198662354529683,8.433044051032951
2.81981382986549,3.5553477554816597,9.1964169041072,8.432687777615829
2.8203217430817165,3.5556055667305246,9.196201367029262,8.432685475191231
2.8219085088754614,3.556585960213037,9.192123199401093,8.431077864935467
2.8234014826271525,3.5573479063491926,9.191766028587605,8.43043997710659
2.8234524966560883,3.5597443069816834,9.188782847458535,8.429008013145712
2.8237991478923226,3.562626421236437,9.185923041743862,8.428581932762693
2.8261532396222204,3.5627101226764104,9.183419186901315,8.428375208889817
2.8267766302582205,3.563038136975706,9.18316355506833,8.428276184870805
2.8284642857657647,3.563044033582812,9.179488543970505,8.428064747061777
2.8291302644190894,3.564879703883116,9.178464182139876,8.426177305787045
2.829987558300601,3.5650188661538644,9.175369623022247,8.426153280829482
2.83089024942909,3.567197782586787,9.174328887028194,8.425608407353613
2.8327282610495814,3.5685772115039955,9.17388512583434,8.425085533334684
2.8339232752980736,3.569455628963464,9.171047359772595,8.42502100134957
2.8347723260697273,3.570158738926136,9.170487289779281,8.423880409237892
2.8352293741164476,3.572453082836579,9.169007432891586,8.423612458175826
2.835875160179617,3.57248621360011,9.165041466859055,8.423372106740036
2.8365786580081003,3.575233889717852,9.159387674456916,8.422470363699173
2.8373962930002348,3.5767611969508892,9.155805348475079,8.422407665037113
2.8390728565410597,3.57784042152108,9.155796608472874,8.422405319235498
2.8391517698224833,3.5788469071627196,9.154647343500608,8.421095908658899
2.839825964712446,3.579468143557299,9.15065442554153,8.42063234204911
2.8402419186886774,3.580940378107544,9.146353073101634,8.420123238428628
2.8404061982188438,3.583711161247674,9.146228508881494,8.419840087795098
2.841187612333647,3.584218655375673,9.145085750320627,8.418169243522131
2.8414294624455345,3.587481236965597,9.14311520351935,8.41552722904113
2.845010616257017,3.5880370034644153,9.141859717414178,8.415167504143648
2.846912769675508,3.588352052791716,9.140816383411645,8.41433317530835
2.8470832011378078,3.588523911440327,9.128458011987842,8.413726016583158
2.847382690682119,3.589053027166327,9.12608175967337,8.412393573255468
2.8484634331070255,3.5891418181773123,9.125688483362598,8.410322155507359
2.8495134026983866,3.58946059015793,9.12563766196143,8.409831719249707
2.849621381076931,3.5903535492545364,9.124284017601697,8.403215379125369
2.849874638080032,3.5904740240578055,9.122769453927347,8.402474702222872
2.850074472814804,3.5914809923674476,9.120953713601057,8.402398800771678
2.855298281946116,3.5921487530898735,9.12024498677075,8.4018597262793
2.8554717872210773,3.593065036490228,9.12012326168567,8.400723934552682
2.856656031161167,3.594493083522606,9.116821053821692,8.398868134464937
2.857558267406796,3.5949661642633046,9.115407370137717,8.398261745876045
2.858846089459056,3.5951223320156362,9.11518859253679,8.397682281271209
2.8612652676259485,3.5964121011591077,9.113447410256516,8.397622822061354
2.8626806399351596,3.5968164214638563,9.112244136867423,8.397140254609258
2.864300930067918,3.6001154687439976,9.10863884615558,8.396482508310608
2.8643352811112446,3.6001155132712297,9.104577034404754,8.396250193390554
2.864474216935184,3.600410889185788,9.103015669361547,8.394351184023101
2.8654370083518304,3.601884996373524,9.101302457226529,8.39347964604394
2.8667264327745094,3.6019031196438545,9.101199135000048,8.392261645543558
2.8690388180944453,3.602041013454283,9.100162722003695,8.39222259396794
2.8731210063137715,3.6025249427292225,9.09906882599098,8.390467179527874
2.8754433210264647,3.602625757919747,9.09810998609974,8.388414645342632
2.8780037386793698,3.6036465583377764,9.097756284027835,8.387723260922906
2.8804169502459747,3.6041784580048777,9.097600863621334,8.387516650147507
2.882581946685317,3.6042826857254626,9.094441652159311,8.38673483385086
2.885502177869176,3.6058911281591906,9.093284010595442,8.385637266733847
2.8859724346230013,3.6060190402807466,9.09320291683294,8.38557086795607
2.887343056804955,3.6076102754048245,9.091309265912479,8.385312628323955
2.8894432968893113,3.607626236341151,9.089353588591111,8.38527227659043
2.890254498538607,3.6086537522298014,9.088892876442959,8.385106240625598
2.892695971285962,3.6092947954080525,9.087982969546074,8.384663762423992
2.897457462477335,3.6096884807220526,9.084134229944606,8.3843873048192
2.903742137359932,3.610407838159193,9.082891506244101,8.383628650492886
2.9047919788295977,3.6117628044700614,9.082768878492539,8.38322857015559
2.9075501347415678,3.6122563029271646,9.081942922826691,8.383051938842282
2.914272613267845,3.6140789365626453,9.08182905499459,8.382252482675618
2.917384967172263,3.6155366212296647,9.081412343909179,8.382217459061872
2.917762270261874,3.6161983112840237,9.079727275894632,8.380929157966346
2.917917264394458,3.616571713789355,9.075865655843566,8.380756644420458
2.9188506332486277,3.6166778925946157,9.07294175114805,8.38009110357641
2.92053157108215,3.6166948278324353,9.071155962494926,8.379531356689675
2.921163830411048,3.6168532043288137,9.069815558542697,8.379090603779911
2.925304727091336,3.617203136931148,9.067868113944286,8.37485670091819
2.927645876478085,3.617684140046495,9.06707799376466,8.373752048565146
2.929241155703044,3.6184838112249977,9.065931441082435,8.373726713441634
2.929918440033802,3.618503054678929,9.06572262101703,8.372816339957144
2.9305207172720427,3.621470513587039,9.063928499467673,8.372645828894452
2.9344208279193102,3.623157643939628,9.063701288294956,8.372154508724979
2.9366475123907074,3.624795634179634,9.058575376635757,8.371353902360491
2.93866689069401,3.624990286370903,9.058513343771168,8.370668685832658
2.9401537155213306,3.6262370229481427,9.05132036104725,8.370037945095715
2.944720144255,3.6291803293395892,9.049380030009699,8.369404267014744
2.9465991782875456,3.630217367829691,9.049261454548194,8.369026983224344
2.946956276260493,3.630848750146189,9.047719461579476,8.36847086217245
2.9512399732537125,3.6308858311536207,9.04561559302575,8.36817738625098
2.952165893457053,3.631741721962368,9.045383736580629,8.367621882484741
2.9566608893885724,3.6320884368039863,9.045100490062143,8.366954286207969
2.9598702169736915,3.6321373883058943,9.044478199094936,8.366589282844883
2.965231179267448,3.6323818844994973,9.043696085109561,8.366324775775306
2.9660398027410224,3.6336920836840987,9.041893430483562,8.361314450253984
2.9688938692603237,3.6339127794703447,9.041835229501629,8.36092446491065
2.9729920915314025,3.634403544007786,9.039487907822037,8.36054459609785
2.974501239851823,3.6347481221988835,9.039240825531593,8.359256423287862
2.9753273734695,3.6367291934377874,9.038640348506117,8.3582498309829
2.9753792603979297,3.6367497138039497,9.038566406287828,8.355865533353478
2.9754146686321308,3.6374367648923918,9.038351401600012,8.355399681016525
